"eta","power.diff.eos.means","power.diff.AUC","elapsed.secs"
0,0.839,0.8472,752.915426969528
0.05,0.839567913582717,0.846969393878776,753.020331859589
0.1,0.840168033606721,0.845369073814763,741.203103780746
0.15,0.8386,0.846,751.755513191223
0.2,0.8384,0.8474,745.699743747711
0.25,0.840768153630726,0.848369673934787,746.615171909332
0.3,0.8388,0.8492,746.904493570328
0.35,0.839,0.8512,745.699433803558
0.4,0.840768153630726,0.851970394078816,746.962308168411
0.45,0.8432,0.8518,747.872037887573
