"eta","power.diff.eos.means","power.diff.AUC","elapsed.secs"
0,0.8956,0.903,747.141980886459
0.05,0.896379275855171,0.904380876175235,756.75720500946
0.1,0.896579315863173,0.905181036207241,753.008763790131
0.15,0.8944,0.9042,742.174058437347
0.2,0.8924,0.9042,751.751584291458
0.25,0.892178435687137,0.902780556111222,744.599791765213
0.3,0.8948,0.9014,743.623020172119
0.35,0.8958,0.9002,749.572703361511
0.4,0.893578715743149,0.902380476095219,740.806952238083
0.45,0.8932,0.9,746.128106117249
